Date,City,Actual_PM25,Forecast_PM25
2023-12-22,Edmonton,6.125,10.911840372693291
2023-12-23,Edmonton,1.708333333,12.249526226359997
2023-12-24,Edmonton,3.041666667,11.4246435386205
2023-12-25,Edmonton,5.833333333,10.817379981073712
2023-12-26,Edmonton,6.375,11.025653871339173
2023-12-27,Edmonton,3.083333333,10.830056146377627
2023-12-28,Edmonton,4.583333333,11.187199296776804
2023-12-29,Edmonton,6.25,10.93139572320084
2023-12-30,Edmonton,3.625,12.269081576867546
2023-12-31,Edmonton,9.333333333,11.44419888912805
2023-01-01,Quebec,6.083333333,10.243202010062522
2023-01-02,Quebec,8.083333333,9.289547837887831
2023-01-03,Quebec,17.375,8.822781597547756
2023-01-04,Quebec,12.29166667,7.663894382346433
2023-01-05,Quebec,3.533333333,8.508803323466536
2023-01-06,Quebec,5.541666667,7.829999218983087
2023-01-07,Quebec,7.75,8.7335916723987
2023-01-08,Quebec,5.0,9.003043816088855
2023-01-09,Quebec,13.33333333,9.067796129051505
2023-01-10,Quebec,9.208333333,8.8461701022139
2023-01-11,Quebec,10.45833333,8.999836735332575
2023-01-12,Quebec,4.227272727,8.570626777634818
2023-01-13,Quebec,6.166666667,8.923849855420244
2023-01-14,Quebec,3.708333333,9.283889497506696
2023-01-15,Quebec,7.625,9.090931429817804
2023-01-16,Quebec,5.166666667,9.065719875026554
2023-01-17,Quebec,11.58333333,8.8224385836428
2023-01-18,Quebec,12.625,8.860155683993451
2023-01-19,Quebec,3.041666667,8.543499983300078
2023-01-20,Quebec,3.0,8.805554922128959
2023-01-21,Quebec,5.583333333,9.213611418236455
2023-01-22,Quebec,12.125,9.061502157009118
2023-01-23,Quebec,10.91666667,9.044237910758545
2023-01-24,Quebec,3.791666667,8.802869621485112
2023-01-25,Quebec,6.375,8.850829575271225
2023-01-26,Quebec,2.833333333,8.524230956046773
2023-01-27,Quebec,6.208333333,8.794339587400497
2023-01-28,Quebec,10.5,9.198154327750755
2023-01-29,Quebec,5.166666667,9.042436528156685
2023-01-30,Quebec,4.916666667,9.024470225462718
2023-01-31,Quebec,10.95833333,8.782932943699452
2023-02-01,Quebec,16.25,8.82998805514601
2023-02-02,Quebec,21.25,8.504267782343515
2023-02-03,Quebec,3.708333333,8.77366495941039
2023-02-04,Quebec,6.416666667,9.177854411771063
2023-02-05,Quebec,23.58333333,9.02245538646374
2023-02-06,Quebec,21.47368421,9.00455110265921
2023-02-07,Quebec,5.666666667,8.763028749505517
2023-02-08,Quebec,6.416666667,8.810163793723214
2023-02-09,Quebec,5.416666667,8.484365928769627
2023-02-10,Quebec,3.458333333,8.753825954921032
2023-02-11,Quebec,5.833333333,9.157982305637296
2023-02-12,Quebec,7.833333333,9.00255512016218
2023-02-13,Quebec,7.277777778,8.984645357677579
2023-02-14,Quebec,8.291666667,8.743121685747033
2023-02-15,Quebec,11.45833333,8.790249668792168
2023-02-16,Quebec,5.458333333,8.464458658243355
2023-02-17,Quebec,4.291666667,8.733913132376172
2023-02-18,Quebec,6.416666667,9.138072407255079
2023-02-19,Quebec,14.91666667,8.982647709418028
2023-02-20,Quebec,10.625,8.964738430913961
2023-02-21,Quebec,4.625,8.723214875482704
2023-02-22,Quebec,5.933333333,8.770343482304009
2023-02-23,Quebec,4.333333333,8.444551866244664
2023-02-24,Quebec,3.5,8.714006830836658
2023-02-25,Quebec,7.25,9.118165847398272
2023-02-26,Quebec,9.416666667,8.962740929806028
2023-02-27,Quebec,10.875,8.944831608547656
2023-02-28,Quebec,7.875,8.70330804282498
2023-03-01,Quebec,12.625,8.750436594542588
2023-03-02,Quebec,6.583333333,8.424645031973375
2023-03-03,Quebec,8.5,8.694099953238748
2023-03-04,Quebec,8.0,9.098258992619826
2023-03-05,Quebec,8.666666667,8.942834094440512
2023-03-06,Quebec,2.75,8.924924776959008
2023-03-07,Quebec,4.208333333,8.683401212145466
2023-03-08,Quebec,7.791666667,8.730529768730873
2023-03-09,Quebec,5.409090909,8.4047382014364
2023-03-10,Quebec,3.875,8.674193126529198
2023-03-11,Quebec,5.708333333,9.07835216389443
2023-03-12,Quebec,7.625,8.922927264000199
2023-03-13,Quebec,4.958333333,8.905017946185051
2023-03-14,Quebec,4.958333333,8.663494381291196
2023-03-15,Quebec,3.75,8.710622937446587
2023-03-16,Quebec,7.625,8.384831370569538
2023-03-17,Quebec,12.52173913,8.654286295324226
2023-03-18,Quebec,4.166666667,9.058445332867537
2023-03-19,Quebec,4.208333333,8.9030204331248
2023-03-20,Quebec,7.583333333,8.885111115339125
2023-03-21,Quebec,7.75,8.643587550452365
2023-03-22,Quebec,4.416666667,8.690716106645743
2023-03-23,Quebec,5.708333333,8.364924539731819
2023-03-24,Quebec,4.208333333,8.634379464516375
2023-03-25,Quebec,6.291666667,9.038538502043952
2023-03-26,Quebec,5.625,8.883113602287832
2023-03-27,Quebec,4.25,8.865204284499553
2023-03-28,Quebec,4.125,8.623680719612166
2023-03-29,Quebec,5.833333333,8.670809275802188
2023-03-30,Quebec,4.041666667,8.345017708891522
2023-03-31,Quebec,8.916666667,8.61447263367344
2023-04-01,Quebec,5.5,9.018631671202408
2023-04-02,Quebec,3.875,8.863206771447473
2023-04-03,Quebec,11.41666667,8.845297453659425
2023-04-04,Quebec,5.125,8.603773888772093
2023-04-05,Quebec,3.772727273,8.650902444962412
2023-04-06,Quebec,7.916666667,8.325110878051458
2023-04-07,Quebec,3.458333333,8.594565802833609
2023-04-08,Quebec,4.5,8.998724840362454
2023-04-09,Quebec,7.0,8.843299940607412
2023-04-10,Quebec,8.916666667,8.825390622819345
2023-04-11,Quebec,11.90909091,8.583867057932009
2023-04-12,Quebec,4.0,8.630995614122302
2023-04-13,Quebec,7.583333333,8.305204047211372
2023-04-14,Quebec,4.541666667,8.574658971993502
2023-04-15,Quebec,4.541666667,8.978818009522358
2023-04-16,Quebec,5.791666667,8.823393109767325
2023-04-17,Quebec,5.25,8.80548379197926
2023-04-18,Quebec,3.727272727,8.563960227091924
2023-04-19,Quebec,2.666666667,8.611088783282218
2023-04-20,Quebec,2.625,8.285297216371287
2023-04-21,Quebec,3.833333333,8.554752141153418
2023-04-22,Quebec,4.291666667,8.958911178682273
2023-04-23,Quebec,5.25,8.803486278927242
2023-04-24,Quebec,5.25,8.785576961139176
2023-04-25,Quebec,5.541666667,8.54405339625184
2023-04-26,Quebec,6.5,8.591181952442136
2023-04-27,Quebec,9.083333333,8.265390385531205
2023-04-28,Quebec,7.166666667,8.534845310313337
2023-04-29,Quebec,6.958333333,8.939004347842191
2023-04-30,Quebec,3.833333333,8.783579448087158
2023-05-01,Quebec,4.583333333,8.765670130299092
2023-05-02,Quebec,4.166666667,8.524146565411757
2023-05-03,Quebec,2.791666667,8.571275121602053
2023-05-04,Quebec,3.666666667,8.245483554691122
2023-05-05,Quebec,6.166666667,8.514938479473253
2023-05-06,Quebec,5.958333333,8.919097517002108
2023-05-07,Quebec,3.833333333,8.763672617247074
2023-05-08,Quebec,2.583333333,8.745763299459009
2023-05-09,Quebec,3.916666667,8.504239734571673
2023-05-10,Quebec,5.875,8.55136829076197
2023-05-11,Quebec,8.333333333,8.225576723851038
2023-05-12,Quebec,6.875,8.49503164863317
2023-05-13,Quebec,2.958333333,8.899190686162024
2023-05-14,Quebec,2.791666667,8.74376578640699
2023-05-15,Quebec,6.375,8.725856468618925
2023-05-16,Quebec,4.541666667,8.48433290373159
2023-05-17,Quebec,2.166666667,8.531461459921886
2023-05-18,Quebec,3.833333333,8.205669893010954
2023-05-19,Quebec,8.217391304,8.475124817793086
2023-05-20,Quebec,15.33333333,8.87928385532194
2023-05-21,Quebec,9.541666667,8.723858955566907
2023-05-22,Quebec,3.916666667,8.705949637778842
2023-05-23,Quebec,6.166666667,8.464426072891506
2023-05-24,Quebec,4.666666667,8.511554629081802
2023-05-25,Quebec,2.75,8.18576306217087
2023-05-26,Quebec,3.947368421,8.455217986953002
2023-05-27,Quebec,8.833333333,8.859377024481857
2023-05-28,Quebec,8.166666667,8.703952124726824
2023-05-29,Quebec,3.705882353,8.686042806938758
2023-05-30,Quebec,4.958333333,8.444519242051422
2023-05-31,Quebec,14.0,8.491647798241718
2023-06-01,Quebec,14.625,8.165856231330787
2023-06-02,Quebec,11.375,8.435311156112919
2023-06-03,Quebec,6.958333333,8.839470193641773
2023-06-04,Quebec,4.291666667,8.68404529388674
2023-06-05,Quebec,4.75,8.666135976098674
2023-06-06,Quebec,8.391304348,8.424612411211339
2023-06-07,Quebec,1.625,8.471740967401635
2023-06-08,Quebec,2.041666667,8.145949400490704
2023-06-09,Quebec,3.375,8.415404325272835
2023-06-10,Quebec,6.75,8.81956336280169
2023-06-11,Quebec,17.41666667,8.664138463046656
2023-06-12,Quebec,23.75,8.64622914525859
2023-06-13,Quebec,25.45833333,8.404705580371255
2023-06-14,Quebec,19.45833333,8.451834136561551
2023-06-15,Quebec,7.375,8.12604256965062
2023-06-16,Quebec,4.458333333,8.395497494432751
2023-06-17,Quebec,3.333333333,8.799656531961606
2023-06-18,Quebec,3.75,8.644231632206573
2023-06-19,Quebec,3.666666667,8.626322314418507
2023-06-20,Quebec,3.666666667,8.384798749531171
2023-06-21,Quebec,7.0,8.431927305721468
2023-06-22,Quebec,8.695652174,8.106135738810536
2023-06-23,Quebec,10.0,8.375590663592668
2023-06-24,Quebec,10.08333333,8.779749701121522
2023-06-25,Quebec,97.20833333,8.62432480136649
2023-06-26,Quebec,23.75,8.606415483578424
2023-06-27,Quebec,4.791666667,8.364891918691088
2023-06-28,Quebec,7.75,8.412020474881384
2023-06-29,Quebec,12.95833333,8.086228907970453
2023-06-30,Quebec,16.79166667,8.355683832752584
2023-07-01,Quebec,16.16666667,8.759842870281439
2023-07-02,Quebec,20.04166667,8.604417970526406
2023-07-03,Quebec,17.05882353,8.58650865273834
2023-07-04,Quebec,13.54166667,8.344985087851004
2023-07-05,Quebec,14.75,8.3921136440413
2023-07-06,Quebec,18.20833333,8.06632207713037
2023-07-07,Quebec,14.125,8.3357770019125
2023-07-08,Quebec,11.04166667,8.739936039441355
2023-07-09,Quebec,10.20833333,8.584511139686322
2023-07-10,Quebec,6.5,8.566601821898256
2023-07-11,Quebec,3.666666667,8.32507825701092
2023-07-12,Quebec,11.70588235,8.372206813201217
2023-07-13,Quebec,27.95833333,8.046415246290286
2023-07-14,Quebec,9.208333333,8.315870171072417
2023-07-15,Quebec,6.75,8.720029208601272
2023-07-16,Quebec,5.791666667,8.564604308846238
2023-07-17,Quebec,21.29166667,8.546694991058173
2023-07-18,Quebec,29.25,8.305171426170837
2023-07-19,Quebec,15.04166667,8.352299982361133
2023-07-20,Quebec,13.5,8.026508415450202
2023-07-21,Quebec,9.875,8.295963340232333
2023-07-22,Quebec,8.25,8.700122377761188
2023-07-23,Quebec,9.875,8.544697478006155
2023-07-24,Quebec,14.16666667,8.52678816021809
2023-07-25,Quebec,12.70833333,8.285264595330753
2023-07-26,Quebec,19.08333333,8.33239315152105
2023-07-27,Quebec,16.66666667,8.006601584610118
2023-07-28,Quebec,14.95652174,8.27605650939225
2023-07-29,Quebec,4.791666667,8.680215546921104
2023-07-30,Quebec,5.083333333,8.524790647166071
2023-07-31,Quebec,5.833333333,8.506881329378006
2023-08-01,Quebec,3.458333333,8.26535776449067
2023-08-02,Quebec,5.55,8.312486320680966
2023-08-03,Quebec,7.666666667,7.986694753770035
2023-08-04,Quebec,8.833333333,8.256149678552166
2023-08-05,Quebec,7.708333333,8.66030871608102
2023-08-06,Quebec,8.5,8.504883816325988
2023-08-07,Quebec,5.708333333,8.486974498537922
2023-08-08,Quebec,5.416666667,8.245450933650586
2023-08-09,Quebec,2.052631579,8.292579489840882
2023-08-10,Quebec,8.6875,7.966787922929951
2023-08-11,Quebec,6.875,8.236242847712083
2023-08-12,Quebec,13.04166667,8.640401885240937
2023-08-13,Quebec,8.375,8.484976985485904
2023-08-14,Quebec,6.916666667,8.467067667697838
2023-08-15,Quebec,6.75,8.225544102810503
2023-08-16,Quebec,6.625,8.272672659000799
2023-08-17,Quebec,5.434782609,7.946881092089868
2023-08-18,Quebec,3.571428571,8.216336016871999
2023-08-19,Quebec,4.083333333,8.620495054400854
2023-08-20,Quebec,11.29166667,8.46507015464582
2023-08-21,Quebec,9.75,8.447160836857755
2023-08-22,Quebec,5.333333333,8.205637271970419
2023-08-23,Quebec,6.458333333,8.252765828160715
2023-08-24,Quebec,10.29166667,7.926974261249784
2023-08-25,Quebec,4.75,8.196429186031915
2023-08-26,Quebec,3.590909091,8.60058822356077
2023-08-27,Quebec,6.375,8.445163323805737
2023-08-28,Quebec,8.75,8.427254006017671
2023-08-29,Quebec,9.125,8.185730441130335
2023-08-30,Quebec,7.291666667,8.232858997320632
2023-08-31,Quebec,3.791666667,7.9070674304097
2023-09-01,Quebec,6.0,8.176522355191832
2023-09-02,Quebec,7.125,8.580681392720686
2023-09-03,Quebec,11.66666667,8.425256492965653
2023-09-04,Quebec,16.08333333,8.407347175177588
2023-09-05,Quebec,20.66666667,8.165823610290252
2023-09-06,Quebec,24.41666667,8.212952166480548
2023-09-07,Quebec,18.33333333,7.887160599569617
2023-09-08,Quebec,9.458333333,8.156615524351748
2023-09-09,Quebec,4.291666667,8.560774561880603
2023-09-10,Quebec,5.583333333,8.40534966212557
2023-09-11,Quebec,4.0,8.387440344337504
2023-09-12,Quebec,2.875,8.145916779450168
2023-09-13,Quebec,3.647058824,8.193045335640464
2023-09-14,Quebec,5.458333333,7.867253768729533
2023-09-15,Quebec,8.375,8.136708693511665
2023-09-16,Quebec,7.458333333,8.54086773104052
2023-09-17,Quebec,7.416666667,8.385442831285486
2023-09-18,Quebec,9.166666667,8.36753351349742
2023-09-19,Quebec,2.625,8.126009948610085
2023-09-20,Quebec,5.083333333,8.17313850480038
2023-09-21,Quebec,6.590909091,7.84734693788945
2023-09-22,Quebec,11.125,8.116801862671581
2023-09-23,Quebec,10.25,8.520960900200436
2023-09-24,Quebec,11.25,8.365536000445402
2023-09-25,Quebec,10.0,8.347626682657337
2023-09-26,Quebec,7.541666667,8.106103117770001
2023-09-27,Quebec,13.83333333,8.153231673960297
2023-09-28,Quebec,17.375,7.827440107049366
2023-09-29,Quebec,23.0,8.096895031831497
2023-09-30,Quebec,24.45833333,8.501054069360352
2023-10-01,Quebec,16.73913043,8.345629169605319
2023-10-02,Quebec,9.583333333,8.327719851817253
2023-10-03,Quebec,11.5,8.086196286929917
2023-10-04,Quebec,11.0,8.133324843120214
2023-10-05,Quebec,13.54166667,7.807533276209282
2023-10-06,Quebec,7.625,8.076988200991414
2023-10-07,Quebec,3.875,8.481147238520268
2023-10-08,Quebec,2.375,8.325722338765235
2023-10-09,Quebec,3.235294118,8.30781302097717
2023-10-10,Quebec,5.4375,8.066289456089834
2023-10-11,Quebec,9.333333333,8.11341801228013
2023-10-12,Quebec,7.583333333,7.787626445369199
2023-10-13,Quebec,4.25,8.05708137015133
2023-10-14,Quebec,3.75,8.461240407680185
2023-10-15,Quebec,3.541666667,8.305815507925152
2023-10-16,Quebec,2.708333333,8.287906190137086
2023-10-17,Quebec,5.666666667,8.04638262524975
2023-10-18,Quebec,10.875,8.093511181440046
2023-10-19,Quebec,10.58333333,7.767719614529115
2023-10-20,Quebec,8.041666667,8.037174539311247
2023-10-21,Quebec,2.583333333,8.441333576840101
2023-10-22,Quebec,3.458333333,8.285908677085068
2023-10-23,Quebec,4.083333333,8.267999359297002
2023-10-24,Quebec,8.416666667,8.026475794409667
2023-10-25,Quebec,9.736842105,8.073604350599963
2023-10-26,Quebec,12.5,7.747812783689032
2023-10-27,Quebec,5.041666667,8.017267708471163
2023-10-28,Quebec,5.25,8.421426746000018
2023-10-29,Quebec,4.791666667,8.266001846244984
2023-10-30,Quebec,4.666666667,8.248092528456919
2023-10-31,Quebec,4.791666667,8.006568963569583
2023-11-01,Quebec,8.791666667,8.05369751975988
2023-11-02,Quebec,6.208333333,7.727905952848948
2023-11-03,Quebec,7.458333333,7.99736087763108
2023-11-04,Quebec,6.25,8.401519915159936
2023-11-05,Quebec,4.708333333,8.246095015404903
2023-11-06,Quebec,5.791666667,8.228185697616837
2023-11-07,Quebec,4.25,7.986662132729501
2023-11-08,Quebec,1.375,8.033790688919797
2023-11-09,Quebec,4.041666667,7.707999122008866
2023-11-10,Quebec,7.916666667,7.9774540467909985
2023-11-11,Quebec,1.833333333,8.381613084319854
2023-11-12,Quebec,3.125,8.22618818456482
2023-11-13,Quebec,7.916666667,8.208278866776755
2023-11-14,Quebec,11.91666667,7.966755301889419
2023-11-15,Quebec,14.54166667,8.013883858079716
2023-11-16,Quebec,14.29166667,7.688092291168784
2023-11-17,Quebec,12.54166667,7.957547215950917
2023-11-18,Quebec,3.583333333,8.361706253479772
2023-11-19,Quebec,8.625,8.206281353724739
2023-11-20,Quebec,3.041666667,8.188372035936673
2023-11-21,Quebec,6.958333333,7.9468484710493374
2023-11-22,Quebec,4.583333333,7.993977027239633
2023-11-23,Quebec,9.083333333,7.6681854603287025
2023-11-24,Quebec,4.625,7.937640385110835
2023-11-25,Quebec,6.791666667,8.34179942263969
2023-11-26,Quebec,10.125,8.186374522884657
2023-11-27,Quebec,8.208333333,8.168465205096592
2023-11-28,Quebec,2.708333333,7.926941640209256
2023-11-29,Quebec,6.875,7.974070196399551
2023-11-30,Quebec,13.70833333,7.648278629488621
2023-12-01,Quebec,17.33333333,7.917733554270753
2023-12-02,Quebec,5.0,8.321892591799608
2023-12-03,Quebec,3.791666667,8.166467692044575
2023-12-04,Quebec,3.708333333,8.14855837425651
2023-12-05,Quebec,8.416666667,7.907034809369174
2023-12-06,Quebec,24.54166667,7.954163365559469
2023-12-07,Quebec,10.875,7.628371798648539
2023-12-08,Quebec,32.91666667,7.897826723430671
2023-12-09,Quebec,9.166666667,8.301985760959527
2023-12-10,Quebec,12.70833333,8.146560861204494
2023-12-11,Quebec,5.166666667,8.128651543416428
2023-12-12,Quebec,5.25,7.887127978529092
2023-12-13,Quebec,3.916666667,7.934256534719387
2023-12-14,Quebec,5.708333333,7.608464967808457
2023-12-15,Quebec,11.0,7.877919892590589
2023-12-16,Quebec,10.875,8.282078930119445
2023-12-17,Quebec,7.541666667,8.126654030364412
2023-12-18,Quebec,2.208333333,8.108744712576346
2023-12-19,Quebec,4.0,7.86722114768901
2023-12-20,Quebec,6.25,7.914349703879306
2023-12-21,Quebec,3.75,7.588558136968375
2023-12-22,Quebec,7.625,7.8580130617505075
2023-12-23,Quebec,12.70833333,8.262172099279363
2023-12-24,Quebec,21.70833333,8.10674719952433
2023-12-25,Quebec,30.83333333,8.088837881736264
2023-12-26,Quebec,26.54166667,7.847314316848928
2023-12-27,Quebec,6.75,7.894442873039224
2023-12-28,Quebec,4.958333333,7.568651306128293
2023-12-29,Quebec,4.041666667,7.838106230910426
2023-12-30,Quebec,3.791666667,8.242265268439281
2023-12-31,Quebec,2.833333333,8.086840368684248
2023-01-01,Saint John,2.458333333,7.559232553354866
2023-01-02,Saint John,4.291666667,5.892405210161484
2023-01-03,Saint John,7.166666667,5.214171078028215
2023-01-04,Saint John,4.666666667,5.311310332063754
2023-01-05,Saint John,4.375,5.254974221755535
2023-01-06,Saint John,5.5,5.196752564423526
2023-01-07,Saint John,4.875,5.262892443569859
2023-01-08,Saint John,3.125,5.04702166376987
2023-01-09,Saint John,8.583333333,5.289961426090697
2023-01-10,Saint John,5.083333333,5.069007588409277
2023-01-11,Saint John,4.416666667,5.275639391086063
2023-01-12,Saint John,5.541666667,5.245520501054801
2023-01-13,Saint John,7.5,5.193576372628458
2023-01-14,Saint John,1.458333333,5.2612193618965035
2023-01-15,Saint John,4.25,5.045708491237825
2023-01-16,Saint John,0.833333333,5.288734431269872
2023-01-17,Saint John,1.916666667,5.067801228234974
2023-01-18,Saint John,4.130434783,5.274437971732665
2023-01-19,Saint John,1.875,5.2443202647462
2023-01-20,Saint John,1.833333333,5.192376419591609
2023-01-21,Saint John,4.333333333,5.260019476687082
2023-01-22,Saint John,5.041666667,5.044508622269203
2023-01-23,Saint John,3.208333333,5.287534566189995
2023-01-24,Saint John,4.583333333,5.066601364086229
2023-01-25,Saint John,3.083333333,5.273238107806872
2023-01-26,Saint John,5.375,5.243120400873792
2023-01-27,Saint John,3.083333333,5.1911765557319836
2023-01-28,Saint John,6.791666667,5.258819612830517
2023-01-29,Saint John,5.041666667,5.043308758413372
2023-01-30,Saint John,4.75,5.28633470233434
2023-01-31,Saint John,3.375,5.0654015002306165
2023-02-01,Saint John,7.25,5.272038243951269
2023-02-02,Saint John,7.166666667,5.241920537018191
2023-02-03,Saint John,5.083333333,5.189976691876383
2023-02-04,Saint John,3.916666667,5.257619748974917
2023-02-05,Saint John,7.625,5.042108894557772
2023-02-06,Saint John,9.833333333,5.285134838478739
2023-02-07,Saint John,4.75,5.0642016363750155
2023-02-08,Saint John,4.875,5.270838380095669
2023-02-09,Saint John,3.416666667,5.240720673162591
2023-02-10,Saint John,3.625,5.188776828020783
2023-02-11,Saint John,3.25,5.256419885119317
2023-02-12,Saint John,5.0,5.040909030702172
2023-02-13,Saint John,7.083333333,5.283934974623139
2023-02-14,Saint John,4.666666667,5.063001772519415
2023-02-15,Saint John,8.875,5.269638516240069
2023-02-16,Saint John,7.958333333,5.239520809306991
2023-02-17,Saint John,3.166666667,5.187576964165183
2023-02-18,Saint John,2.666666667,5.255220021263717
2023-02-19,Saint John,5.125,5.039709166846571
2023-02-20,Saint John,7.416666667,5.282735110767539
2023-02-21,Saint John,3.791666667,5.061801908663815
2023-02-22,Saint John,4.916666667,5.268438652384469
2023-02-23,Saint John,3.333333333,5.238320945451391
2023-02-24,Saint John,3.125,5.186377100309583
2023-02-25,Saint John,4.625,5.2540201574081165
2023-02-26,Saint John,5.25,5.038509302990971
2023-02-27,Saint John,6.416666667,5.281535246911939
2023-02-28,Saint John,4.666666667,5.060602044808215
2023-03-01,Saint John,5.0,5.267238788528869
2023-03-02,Saint John,6.333333333,5.237121081595791
2023-03-03,Saint John,3.583333333,5.185177236453983
2023-03-04,Saint John,5.083333333,5.252820293552516
2023-03-05,Saint John,2.916666667,5.037309439135371
2023-03-06,Saint John,2.666666667,5.280335383056339
2023-03-07,Saint John,2.458333333,5.059402180952615
2023-03-08,Saint John,2.125,5.266038924673269
2023-03-09,Saint John,4.458333333,5.235921217740191
2023-03-10,Saint John,4.666666667,5.183977372598383
2023-03-11,Saint John,3.333333333,5.251620429696916
2023-03-12,Saint John,4.708333333,5.036109575279771
2023-03-13,Saint John,4.583333333,5.2791355192007385
2023-03-14,Saint John,3.75,5.058202317097015
2023-03-15,Saint John,1.791666667,5.2648390608176685
2023-03-16,Saint John,1.791666667,5.2347213538845905
2023-03-17,Saint John,2.625,5.182777508742783
2023-03-18,Saint John,8.625,5.250420565841316
2023-03-19,Saint John,3.125,5.034909711424171
2023-03-20,Saint John,6.041666667,5.277935655345138
2023-03-21,Saint John,8.583333333,5.057002453241415
2023-03-22,Saint John,4.416666667,5.263639196962068
2023-03-23,Saint John,3.791666667,5.23352149002899
2023-03-24,Saint John,5.666666667,5.181577644887183
2023-03-25,Saint John,2.875,5.249220701985716
2023-03-26,Saint John,2.625,5.033709847568571
2023-03-27,Saint John,4.333333333,5.276735791489538
2023-03-28,Saint John,5.208333333,5.055802589385815
2023-03-29,Saint John,4.041666667,5.262439333106468
2023-03-30,Saint John,4.916666667,5.23232162617339
2023-03-31,Saint John,3.75,5.1803777810315825
2023-04-01,Saint John,4.0,5.248020838130116
2023-04-02,Saint John,5.583333333,5.032509983712971
2023-04-03,Saint John,6.333333333,5.275535927633938
2023-04-04,Saint John,9.541666667,5.054602725530215
2023-04-05,Saint John,4.041666667,5.261239469250868
2023-04-06,Saint John,3.0,5.23112176231779
2023-04-07,Saint John,3.416666667,5.179177917175982
2023-04-08,Saint John,3.958333333,5.246820974274516
2023-04-09,Saint John,5.0,5.031310119857371
2023-04-10,Saint John,6.333333333,5.274336063778338
2023-04-11,Saint John,12.33333333,5.0534028616746145
2023-04-12,Saint John,4.869565217,5.260039605395268
2023-04-13,Saint John,5.166666667,5.22992189846219
2023-04-14,Saint John,5.875,5.177978053320382
2023-04-15,Saint John,4.875,5.245621110418916
2023-04-16,Saint John,6.666666667,5.0301102560017705
2023-04-17,Saint John,5.125,5.273136199922738
2023-04-18,Saint John,5.291666667,5.052202997819014
2023-04-19,Saint John,6.125,5.258839741539668
2023-04-20,Saint John,2.291666667,5.22872203460659
2023-04-21,Saint John,3.916666667,5.176778189464782
2023-04-22,Saint John,3.0,5.2444212465633155
2023-04-23,Saint John,5.083333333,5.02891039214617
2023-04-24,Saint John,6.916666667,5.271936336067138
2023-04-25,Saint John,7.0,5.051003133963414
2023-04-26,Saint John,7.0,5.257639877684068
2023-04-27,Saint John,6.625,5.22752217075099
2023-04-28,Saint John,6.708333333,5.175578325609182
2023-04-29,Saint John,5.25,5.243221382707715
2023-04-30,Saint John,4.708333333,5.02771052829057
2023-05-01,Saint John,4.625,5.270736472211538
2023-05-02,Saint John,2.25,5.049803270107814
2023-05-03,Saint John,1.916666667,5.256440013828468
2023-05-04,Saint John,2.791666667,5.22632230689539
2023-05-05,Saint John,6.416666667,5.174378461753582
2023-05-06,Saint John,5.541666667,5.242021518852115
2023-05-07,Saint John,6.208333333,5.02651066443497
2023-05-08,Saint John,6.625,5.269536608355938
2023-05-09,Saint John,2.0,5.048603406252214
2023-05-10,Saint John,4.590909091,5.255240149972868
2023-05-11,Saint John,9.708333333,5.22512244303979
2023-05-12,Saint John,10.20833333,5.173178597897982
2023-05-13,Saint John,7.583333333,5.240821654996515
2023-05-14,Saint John,2.166666667,5.02531080057937
2023-05-15,Saint John,6.375,5.2683367445003375
2023-05-16,Saint John,8.791666667,5.047403542396614
2023-05-17,Saint John,4.041666667,5.2540402861172675
2023-05-18,Saint John,2.583333333,5.2239225791841895
2023-05-19,Saint John,8.333333333,5.171978734042382
2023-05-20,Saint John,8.75,5.239621791140915
2023-05-21,Saint John,5.208333333,5.02411093672377
2023-05-22,Saint John,4.625,5.267136880644737
2023-05-23,Saint John,4.083333333,5.046203678541014
2023-05-24,Saint John,3.666666667,5.252840422261667
2023-05-25,Saint John,4.375,5.222722715328589
2023-05-26,Saint John,1.583333333,5.170778870186782
2023-05-27,Saint John,6.5,5.238421927285315
2023-05-28,Saint John,8.666666667,5.02291107286817
2023-05-29,Saint John,3.583333333,5.265937016789137
2023-05-30,Saint John,5.458333333,5.045003814685414
2023-05-31,Saint John,8.208333333,5.251640558406067
2023-06-01,Saint John,14.04166667,5.221522851472989
2023-06-02,Saint John,12.0,5.1695790063311815
2023-06-03,Saint John,0.958333333,5.237222063429715
2023-06-04,Saint John,2.708333333,5.02171120901257
2023-06-05,Saint John,1.083333333,5.264737152933537
2023-06-06,Saint John,0.75,5.043803950829814
2023-06-07,Saint John,1.708333333,5.250440694550467
2023-06-08,Saint John,3.041666667,5.220322987617389
2023-06-09,Saint John,8.75,5.168379142475581
2023-06-10,Saint John,7.916666667,5.236022199574115
2023-06-11,Saint John,12.66666667,5.02051134515697
2023-06-12,Saint John,19.16666667,5.263537289077937
2023-06-13,Saint John,19.79166667,5.0426040869742135
2023-06-14,Saint John,7.541666667,5.249240830694867
2023-06-15,Saint John,5.875,5.219123123761789
2023-06-16,Saint John,4.958333333,5.167179278619981
2023-06-17,Saint John,5.333333333,5.234822335718515
2023-06-18,Saint John,1.0,5.0193114813013695
2023-06-19,Saint John,1.875,5.262337425222337
2023-06-20,Saint John,4.75,5.041404223118613
2023-06-21,Saint John,5.666666667,5.248040966839267
2023-06-22,Saint John,5.75,5.217923259906189
2023-06-23,Saint John,2.958333333,5.165979414764381
2023-06-24,Saint John,2.25,5.2336224718629145
