File generated on // Fichier créé sur, 2025-02-14

Pollutant // Polluant:, PM2.5
Units // Unités, µg/m3
Note // Note,Data is hour ending local standard time // Données en heure normale locale
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles

Pollutant//Polluant,Method Code//Code Méthode,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-07,4,3,2,4,6,2,3,4,5,4,2,3,7,8,7,9,9,5,6,7,3,5,7,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-08,4,5,4,3,2,3,2,2,2,4,6,-999,-999,7,6,6,6,7,6,6,8,7,4,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-09,5,4,6,5,-999,-999,-999,-999,-999,6,7,7,3,5,8,10,8,6,3,6,8,7,4,2
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-10,6,10,8,4,4,7,5,2,3,2,3,5,6,5,4,6,7,6,6,6,5,2,0,0
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-11,3,4,4,3,0,1,2,2,3,4,5,2,0,3,4,4,2,2,4,6,5,3,2,0
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-12,0,2,0,0,0,2,4,3,2,4,7,6,5,5,4,3,1,4,5,3,2,4,7,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-13,4,5,3,3,3,3,3,2,3,3,3,2,3,3,4,6,4,2,3,6,5,6,8,8
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-14,11,13,11,7,4,3,3,1,2,5,7,-999,-999,-999,6,7,9,6,5,5,2,1,2,2
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-15,6,6,4,2,0,1,3,2,4,5,6,6,6,5,4,3,4,6,6,5,6,6,6,0
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-16,1,2,1,3,2,5,6,4,1,2,5,3,4,5,3,4,4,0,0,0,-999,0,1,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-17,7,4,4,3,0,1,1,3,2,0,0,0,0,0,0,0,1,0,0,1,1,3,3,0
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-18,0,0,6,6,5,7,5,1,1,1,2,2,2,3,3,2,1,0,2,7,6,1,2,2
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-19,6,5,3,3,5,6,5,2,3,3,2,5,7,7,7,7,4,2,4,6,4,1,0,2
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-20,4,3,6,5,3,5,2,0,0,2,3,2,2,4,4,6,4,1,3,2,0,0,1,3
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-21,5,4,3,1,3,6,5,5,4,3,2,2,3,3,3,5,2,0,0,0,1,2,0,2
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-22,4,3,3,2,0,1,3,3,2,3,1,3,3,0,2,3,4,6,3,4,4,3,4,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-23,6,4,0,0,2,3,4,4,4,3,2,2,2,4,4,3,1,3,5,1,3,4,2,2
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-24,3,3,4,5,4,2,1,2,4,2,2,6,6,3,0,2,5,3,1,0,0,1,2,4
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-25,4,4,4,5,7,6,6,6,4,4,3,5,3,1,7,9,8,6,9,10,8,8,7,7
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-26,10,8,4,3,5,7,6,6,7,6,3,3,4,3,6,7,5,4,4,5,5,6,4,2
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-27,3,4,3,2,0,2,4,7,6,1,2,3,5,6,4,5,6,6,4,6,7,6,6,3
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-28,3,5,2,3,5,4,5,3,1,4,4,2,2,0,0,2,3,4,4,5,7,6,4,6
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-29,6,6,4,3,4,4,5,6,3,4,6,7,5,1,4,6,4,2,1,2,5,5,5,3
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-30,2,3,3,4,5,5,6,5,5,4,5,8,5,3,6,7,6,4,5,5,7,10,7,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-07-31,6,5,9,10,8,10,7,6,6,6,6,7,7,6,7,9,9,5,5,6,7,12,12,11
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-01,11,9,8,6,6,6,5,4,5,5,5,5,4,6,6,6,6,7,8,8,11,12,10,7
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-02,6,4,5,5,2,3,3,1,4,4,4,5,7,5,5,10,12,12,10,17,13,14,10,8
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-03,5,3,3,4,6,7,6,4,4,3,5,7,7,-999,-999,5,5,6,7,6,6,8,8,8
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-04,7,6,5,3,4,4,4,2,0,2,6,2,1,3,4,4,4,4,3,4,7,9,6,4
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-05,6,8,6,4,7,9,5,6,7,6,6,4,4,5,5,4,4,2,1,3,6,4,2,3
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-06,4,3,1,3,3,2,6,6,1,2,4,4,4,6,6,4,5,6,5,5,6,4,4,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-07,1,2,5,3,4,3,3,4,-999,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-08,-999,-999,-999,-999,-999,3,1,1,3,3,3,5,6,5,3,0,0,1,6,5,2,0,4,7
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-09,5,4,3,3,1,0,4,4,2,0,2,3,3,4,2,3,5,6,6,5,3,3,3,6
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-10,6,4,5,6,4,5,6,3,0,1,3,3,2,1,0,1,2,3,5,4,3,3,3,4
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-11,5,5,5,6,5,4,4,4,2,1,2,5,4,3,3,2,4,4,4,4,2,4,7,7
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-12,8,7,5,4,3,5,9,9,7,8,6,5,6,7,7,8,7,7,8,10,10,10,11,9
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-13,8,7,6,7,7,7,7,8,7,8,10,12,13,10,9,9,7,8,9,10,10,11,11,11
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-14,18,12,12,15,14,13,13,12,11,10,17,29,23,28,29,42,44,48,36,41,42,45,45,47
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-15,43,43,45,38,34,29,27,30,18,25,15,9,10,13,14,16,13,14,14,14,18,14,13,12
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-16,19,12,16,4,5,5,2,3,3,3,4,4,4,2,3,4,3,2,4,4,1,2,4,3
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-17,1,2,2,1,5,6,3,3,5,4,5,6,5,6,6,2,4,3,0,3,5,4,6,8
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-18,7,8,7,5,5,7,6,5,8,9,9,10,10,10,12,10,9,7,3,2,2,1,3,2
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-19,1,2,3,1,2,3,2,2,4,3,0,1,2,2,3,1,1,6,6,3,4,4,2,3
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-20,3,1,1,2,1,2,4,1,0,3,6,4,3,5,2,1,4,4,4,4,3,4,6,7
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-21,7,5,6,6,4,4,5,4,3,3,2,4,2,1,5,5,5,6,2,0,5,6,2,1
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-22,3,5,6,9,11,10,11,9,8,8,6,5,6,6,6,8,6,4,5,4,6,7,5,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-23,5,6,6,5,5,5,4,5,5,6,7,6,3,4,5,6,3,3,5,3,5,8,7,6
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-24,5,5,7,8,6,7,7,4,3,3,4,5,5,5,6,5,3,4,6,5,5,6,4,4
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-25,5,5,5,5,3,2,5,6,6,5,5,6,8,7,7,8,6,5,6,3,2,3,2,4
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-26,3,2,5,6,6,6,3,3,4,5,8,10,8,7,8,6,4,6,6,6,7,6,4,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-27,5,4,5,6,5,3,0,2,5,3,6,5,1,0,1,2,1,0,1,3,1,1,4,4
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-28,5,5,1,3,3,2,1,2,3,4,5,4,3,2,3,4,3,2,2,4,5,7,8,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-29,3,4,2,1,4,4,1,1,0,1,6,4,4,4,0,1,2,1,3,5,3,3,7,6
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-30,5,3,4,6,4,4,5,9,10,7,5,5,6,6,5,5,5,6,7,6,3,2,4,6
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-08-31,6,4,4,4,2,3,-999,-999,-999,-999,4,2,5,5,3,5,0,-999,-999,1,5,5,5,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-01,6,5,5,4,2,4,5,4,2,3,3,3,5,6,5,4,4,3,-999,-999,-999,-999,-999,-999
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-02,-999,-999,-999,6,5,5,4,3,-999,-999,6,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-03,6,6,2,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-04,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,11,11,11,9,10,13,10,9,11,12,10
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-06,10,7,6,7,6,5,3,5,7,6,6,4,2,3,7,7,6,5,6,7,9,9,6,8
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-07,10,10,6,6,6,4,8,7,1,4,6,5,-999,5,5,4,3,5,5,6,7,6,8,8
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-08,5,4,5,6,4,3,3,2,1,5,10,11,9,7,7,8,10,4,2,6,3,0,1,3
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-09,-999,3,0,0,6,6,1,4,7,6,5,6,8,7,7,8,8,9,10,10,9,7,7,9
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-10,5,4,6,6,3,3,5,6,4,4,4,4,5,3,5,5,3,2,4,5,5,5,8,6
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-11,1,0,4,5,2,3,3,3,7,6,5,4,5,5,5,4,2,4,7,7,9,7,2,3
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-12,5,3,3,6,6,5,6,5,4,4,3,5,6,5,6,7,6,4,4,7,6,3,5,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-13,2,3,4,0,0,0,2,5,5,6,5,4,5,6,6,6,5,2,1,2,4,4,4,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-14,1,3,6,4,4,5,6,9,10,8,6,5,6,5,3,6,9,9,7,7,6,4,5,7
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-15,-999,6,3,5,6,5,4,6,5,1,4,3,-999,0,1,4,-999,4,2,4,5,4,4,4
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-16,4,4,3,3,3,3,3,6,6,-999,4,4,-999,4,4,2,2,4,3,4,5,4,5,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-17,2,2,4,2,2,4,4,5,5,1,3,5,4,4,5,2,2,6,5,6,7,5,6,4
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-18,1,3,0,1,1,5,5,2,2,3,2,0,0,1,2,2,3,6,4,3,1,0,4,3
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-19,1,2,6,8,6,5,4,3,3,5,5,4,4,2,2,6,6,4,3,4,6,5,3,1
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-20,2,2,0,2,1,0,2,5,4,4,5,4,4,5,3,2,3,4,7,7,3,2,6,7
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-21,8,6,4,5,7,8,6,6,8,7,6,5,4,5,6,4,5,8,9,9,12,10,7,7
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-22,5,4,5,6,8,7,7,6,6,6,3,3,4,3,4,5,3,2,4,8,8,6,5,4
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-23,4,5,5,4,2,3,5,5,5,7,7,6,5,8,8,5,6,7,5,4,8,7,4,6
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-24,5,4,4,5,6,4,5,7,5,4,5,5,6,6,6,4,5,8,10,10,12,12,6,7
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-25,8,7,6,4,5,4,4,4,3,3,4,4,5,4,2,6,8,4,8,14,11,5,5,6
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-26,5,1,0,0,0,0,1,0,1,3,5,6,7,6,6,7,6,3,1,2,0,0,1,2
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-27,1,2,5,6,8,7,5,4,3,2,3,3,2,4,2,4,6,4,4,5,4,2,2,3
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-28,3,2,0,0,3,4,2,2,6,6,2,1,2,1,0,0,3,4,6,7,3,0,3,6
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-29,5,5,5,3,5,6,6,6,3,0,3,4,2,5,4,4,4,6,8,7,2,1,5,4
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-09-30,1,3,2,0,2,6,7,5,4,6,5,4,5,4,3,1,1,2,0,1,2,3,5,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-01,5,7,9,8,6,5,3,3,4,4,7,5,4,4,5,5,5,5,7,6,9,18,7,18
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-02,13,14,14,8,6,9,7,4,7,8,8,25,8,8,6,3,3,6,7,-999,-999,-999,-999,-999
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-03,6,3,1,2,4,-999,-999,-999,-999,-999,-999,-999,4,3,4,7,6,-999,-999,8,13,12,-999,-999
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-04,9,-999,-999,-999,6,4,-999,-999,-999,-999,3,-999,1,1,-999,-999,-999,3,5,3,4,6,7,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-05,2,3,3,4,3,6,8,4,5,6,6,-999,-999,-999,2,1,4,4,2,6,18,8,5,3
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-06,5,5,2,1,4,6,5,4,6,6,3,0,3,6,3,3,5,6,8,10,13,15,12,11
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-07,12,9,4,4,4,4,5,8,7,6,6,5,4,4,6,3,4,5,6,15,18,15,17,11
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-08,13,12,9,7,5,4,6,6,5,2,2,4,6,7,3,1,4,6,9,24,23,32,29,34
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-09,29,27,28,25,12,10,10,11,11,11,9,8,8,16,12,12,12,8,6,6,17,12,8,6
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-10,5,6,6,6,9,7,6,6,7,7,5,-999,-999,3,3,6,7,9,22,16,13,16,-999,-999
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-11,12,-999,-999,9,8,10,-999,10,9,7,6,5,3,3,5,6,4,6,11,23,28,14,16,23
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-12,16,16,7,6,8,9,6,6,9,10,13,-999,-999,10,7,6,5,7,9,12,9,8,8,8
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-13,9,9,11,14,19,17,13,12,13,10,-999,-999,-999,-999,-999,-999,-999,6,7,3,8,9,7,10
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-14,9,7,9,9,9,10,7,7,7,6,6,7,5,5,6,5,8,8,14,10,7,8,5,2
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-15,5,7,5,4,3,4,4,5,5,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,12,10,6,6,8,9,8,7,8,8
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-21,5,4,6,8,5,5,3,1,3,6,9,13,17,17,8,8,8,13,8,4,2,2,2,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-22,9,5,6,4,5,6,6,5,3,4,9,7,7,6,5,2,22,17,20,22,20,13,9,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-23,6,7,8,8,11,6,5,4,5,5,5,4,5,6,4,11,17,6,3,3,5,4,4,3
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-24,9,6,3,3,3,2,3,2,3,11,6,3,2,4,4,4,3,2,3,7,5,4,4,6
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-25,8,6,7,7,7,6,5,4,4,5,7,9,8,6,9,7,7,5,8,6,4,3,3,3
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-26,3,3,3,2,3,3,1,3,2,1,1,0,5,5,7,6,6,6,4,8,17,14,9,13
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-27,7,2,2,2,5,6,9,4,2,4,2,1,4,3,2,6,4,26,18,22,18,13,15,21
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-28,9,6,4,4,7,5,3,6,6,1,0,1,3,1,2,4,5,11,15,28,18,30,17,15
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-29,16,9,14,9,7,9,9,17,20,4,5,2,1,2,1,2,3,6,6,4,8,10,21,13
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-30,11,10,11,8,10,12,11,11,8,7,3,2,3,2,3,4,14,29,38,49,45,32,29,23
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-10-31,15,17,11,10,8,10,18,23,24,15,3,7,5,5,6,5,5,17,49,100,61,42,22,25
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-01,22,17,14,9,10,10,8,23,14,19,18,15,11,17,14,15,20,19,24,24,41,42,22,24
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-02,16,15,12,11,11,12,12,10,9,8,6,6,7,11,11,8,5,5,3,7,8,5,2,0
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-03,2,3,4,3,3,1,1,6,4,1,-999,-999,-999,-999,-999,3,6,9,9,13,7,7,6,6
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-04,3,0,0,7,5,2,5,3,3,8,8,5,4,1,0,2,2,3,8,10,7,5,5,7
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-05,7,9,6,5,4,3,2,1,4,4,4,3,2,1,1,3,2,4,8,14,16,14,10,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-06,2,1,2,2,3,3,5,7,6,8,8,5,6,6,3,0,18,3,5,6,6,14,8,6
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-07,11,8,5,7,6,4,2,4,4,1,1,0,0,2,2,3,4,19,15,8,7,11,12,15
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-08,10,8,5,4,3,6,3,6,5,2,3,4,2,3,4,1,6,5,6,4,4,4,4,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-09,4,6,6,3,3,5,3,2,1,0,2,2,1,4,-999,-999,-999,8,11,14,26,9,8,7
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-10,7,7,7,9,8,9,7,8,7,7,7,10,6,4,4,5,13,11,6,7,8,8,8,10
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-11,6,5,3,5,4,6,8,3,4,6,9,13,9,9,8,10,9,10,6,6,6,6,4,9
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-12,12,9,6,5,6,5,5,5,11,9,7,9,8,6,7,7,7,7,7,6,11,8,7,7
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-13,8,9,11,8,7,7,8,5,2,12,13,12,8,4,11,8,8,5,2,6,4,0,1,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-14,3,1,0,0,3,3,2,0,2,3,5,3,6,6,4,5,7,19,6,12,29,25,19,11
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-15,17,4,10,7,4,4,3,1,0,1,3,6,5,2,3,3,4,6,15,25,6,9,18,37
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-16,27,23,14,11,12,13,10,17,17,22,13,8,4,-999,4,4,10,12,24,34,28,39,39,57
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-17,33,36,22,10,8,7,8,6,15,15,16,5,4,6,6,12,11,10,14,31,29,24,27,13
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-18,15,13,15,14,9,14,8,5,3,6,8,6,6,3,2,4,4,4,6,8,15,14,36,19
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-19,25,10,9,5,5,7,5,6,5,6,5,4,5,4,1,0,2,8,7,9,22,24,38,32
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-20,37,36,26,26,5,11,9,6,16,18,20,5,9,7,3,4,5,9,14,21,17,24,16,12
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-21,9,8,7,11,8,5,2,1,4,6,8,7,8,8,4,6,6,8,11,13,34,47,26,24
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-22,23,21,13,12,6,3,5,3,6,6,7,7,6,6,9,6,8,8,15,11,17,17,22,20
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-23,16,4,2,1,6,7,5,4,6,13,9,4,1,1,0,6,5,9,19,21,33,45,25,30
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-24,18,19,24,14,18,10,8,12,12,19,3,4,6,6,3,3,4,7,6,7,5,2,3,3
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-25,2,3,4,5,2,3,2,2,3,3,2,8,5,2,2,4,3,2,4,3,4,2,0,3
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-26,3,3,4,4,4,5,3,14,11,14,10,4,0,3,4,4,1,5,22,22,31,26,41,35
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-27,36,30,24,23,13,11,6,8,9,5,6,6,5,6,6,9,22,7,5,5,5,4,7,6
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-28,7,4,1,13,10,10,9,12,8,7,8,5,4,6,3,2,4,7,8,16,1,6,10,18
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-29,9,7,4,0,3,5,2,1,2,6,8,6,3,7,8,6,6,7,10,12,17,16,8,7
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-11-30,3,1,2,5,4,4,5,3,0,2,3,2,3,3,2,2,4,4,5,4,3,7,8,5
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-12-01,5,4,6,5,3,0,0,0,2,2,3,2,3,3,3,3,3,4,4,4,4,7,8,6
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-12-02,4,5,5,2,2,2,1,2,6,6,5,8,4,1,3,3,5,6,15,17,25,21,31,32
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-12-03,25,22,10,9,8,7,8,9,14,14,10,16,12,6,0,0,7,13,33,31,34,32,31,11
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-12-04,12,14,22,22,15,11,13,17,16,14,11,7,5,4,8,7,18,22,12,11,11,25,35,38
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-12-05,23,16,14,10,8,7,6,23,15,17,13,8,5,5,4,7,7,25,22,26,7,6,4,3
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-12-06,3,3,6,4,1,2,4,6,9,8,8,16,12,16,7,12,9,11,23,23,25,21,39,28
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-12-07,8,10,11,19,20,16,12,16,18,20,30,26,22,27,52,21,22,22,34,52,26,23,18,7
PM2.5,170,107100,Courtenay,BC,49.68260,-124.99622,2021-12-08,12,6,2,2,2,6,7,12,14,20,14,8,9,6,3,9,16,32,38,37,24,14,19,20
