File generated on // Fichier créé sur, 2025-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant:, SO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités, ppb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-06,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,-999,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-08,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,0,0,0,-999,0,0,0,1,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,1,0,1,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-10,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,-999,1,1,1,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-11,0,0,0,0,1,2,2,1,1,1,1,1,1,1,1,-999,0,0,0,0,0,0,0,1
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-12,1,2,2,1,1,1,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,1,1,1,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-14,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,1,1,1,1,1,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-15,0,1,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,1,1
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-16,1,1,1,0,0,0,0,0,0,1,-999,2,1,1,1,1,1,1,1,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-17,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,1,1,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-18,0,0,0,0,0,0,0,0,-999,1,-999,-999,-999,-999,-999,-999,1,1,1,1,3,2,2,2
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-19,1,1,1,1,1,1,0,-999,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-20,0,0,0,0,0,1,-999,3,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-21,0,0,1,1,1,-999,2,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-22,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-23,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-24,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-25,0,-999,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-26,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-999,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-02-28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,-999,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-01,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,-999,1,1,1
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-02,1,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,-999,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,-999,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-05,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,1,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-09,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-10,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-11,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,1,1,1,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-12,0,0,0,0,1,1,1,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-13,0,0,0,0,0,0,0,0,-999,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-14,0,0,0,0,0,0,1,-999,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-15,0,0,0,0,0,1,-999,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-16,0,0,0,0,0,-999,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-17,0,0,0,0,-999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-18,0,0,0,-999,0,0,0,0,1,1,1,1,1,1,4,3,2,5,3,3,2,1,1,1
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-19,1,1,-999,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-20,0,-999,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-21,-999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-999,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-24,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,1,0,0,0,0,0,0,-999,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-25,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,1,1,1,1,-999,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-26,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-03-31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-01,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-02,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-03,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-04,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-06,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-07,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-08,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-09,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,-999,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,1,1,0,1,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-999,1,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-23,0,0,0,0,0,0,0,1,1,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-24,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-25,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-26,0,0,0,0,0,0,0,0,2,2,-999,1,0,0,1,1,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-27,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-28,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-29,0,0,0,0,0,0,0,-999,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-04-30,0,1,0,0,0,0,-999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-01,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-02,0,0,0,0,-999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-03,0,0,0,-999,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-04,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-05,0,-999,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-06,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-10,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-999,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-14,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-17,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-18,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-19,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-20,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-21,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-22,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-23,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-24,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-25,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-26,0,0,0,-999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-27,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-28,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-29,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-05-31,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-03,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,-999,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-06,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,-999,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-09,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-10,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-11,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-12,0,0,0,0,0,0,0,1,1,-999,0,0,0,1,0,0,0,1,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-13,0,0,0,0,0,0,0,0,-999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-14,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-15,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-16,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-17,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-18,0,1,1,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-19,0,0,-999,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-20,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-21,-999,0,0,0,0,0,0,0,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,-999
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-22,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,1,0,0,0,0,0,0,0,0,0,-999,1
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-999,1,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-07-01,0,0,0,0,0,0,1,1,2,1,0,0,0,-999,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-07-02,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-07-03,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-07-04,0,1,1,1,0,0,0,1,0,0,-999,0,0,0,0,0,1,0,1,0,1,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-07-05,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-07-06,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-07-07,0,0,0,0,0,0,0,-999,0,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0
SO2,094301,Cold Lake,AB,54.41401,-110.23294,2021-07-08,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
