File generated on // Fichier créé sur, 2025-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant:, O3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités, ppb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
O3,065801,Chatham,ON,42.40369,-82.20831,2022-02-16,36,33,31,31,35,37,40,41,42,44,45,46,47,48,49,51,52,50,50,47,46,44,44,44
O3,065801,Chatham,ON,42.40369,-82.20831,2022-02-17,43,38,38,35,37,36,32,28,29,30,36,37,38,38,37,37,38,38,38,38,38,38,38,36
O3,065801,Chatham,ON,42.40369,-82.20831,2022-02-18,35,35,36,36,33,34,33,33,33,34,35,37,38,39,39,39,39,40,39,40,39,39,36,35
O3,065801,Chatham,ON,42.40369,-82.20831,2022-02-19,37,37,37,37,39,37,36,37,36,37,37,38,39,40,41,41,41,40,38,37,36,36,36,37
O3,065801,Chatham,ON,42.40369,-82.20831,2022-02-20,34,33,36,33,36,36,38,37,36,36,36,38,39,40,41,40,41,41,38,33,38,37,35,34
O3,065801,Chatham,ON,42.40369,-82.20831,2022-02-21,34,32,29,26,23,25,23,17,13,20,26,30,31,34,36,35,37,35,34,40,44,39,37,35
O3,065801,Chatham,ON,42.40369,-82.20831,2022-02-22,36,35,35,35,34,35,35,33,31,29,28,29,30,30,27,23,24,21,18,21,21,22,24,22
O3,065801,Chatham,ON,42.40369,-82.20831,2022-02-23,27,30,29,28,29,30,30,29,30,30,30,30,31,31,32,33,33,32,32,33,34,34,35,36
O3,065801,Chatham,ON,42.40369,-82.20831,2022-02-24,36,36,36,35,35,34,33,31,29,28,29,32,34,35,36,35,34,32,34,34,33,34,34,33
O3,065801,Chatham,ON,42.40369,-82.20831,2022-02-25,34,34,33,33,29,30,31,31,34,36,37,38,38,40,41,40,40,40,39,35,32,33,29,24
O3,065801,Chatham,ON,42.40369,-82.20831,2022-02-26,20,28,33,34,32,31,32,32,33,37,38,40,42,43,42,43,44,44,42,42,43,42,40,40
O3,065801,Chatham,ON,42.40369,-82.20831,2022-02-27,41,41,40,39,38,36,35,34,33,32,32,36,39,42,45,47,47,47,47,46,44,41,42,41
O3,065801,Chatham,ON,42.40369,-82.20831,2022-02-28,40,39,38,38,36,34,32,28,35,38,40,41,42,42,41,41,40,40,41,41,40,38,37,36
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-01,34,30,30,28,25,21,21,21,24,26,28,28,28,29,34,42,43,42,40,41,41,38,34,33
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-02,32,31,24,20,22,20,26,26,29,32,38,41,42,43,43,42,38,35,33,30,32,36,38,39
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-03,39,40,40,37,35,35,35,34,32,32,36,37,37,36,39,39,39,38,37,36,34,30,25,21
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-04,23,23,28,31,28,25,21,17,26,33,36,38,39,40,41,42,42,43,41,32,32,33,32,30
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-05,32,33,33,34,37,37,35,35,36,36,38,39,41,42,42,42,42,42,41,39,37,40,47,46
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-06,44,41,39,34,34,33,34,42,39,37,37,36,36,36,37,42,40,34,33,31,31,30,31,29
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-07,28,21,24,27,25,24,28,26,26,28,29,29,30,29,34,36,38,39,40,40,40,38,38,39
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-08,40,41,43,43,40,38,36,34,38,38,37,39,40,40,43,41,40,41,39,36,36,33,33,37
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-09,35,30,17,22,21,22,21,13,16,29,33,35,39,43,38,38,39,41,39,32,31,30,34,35
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-10,35,34,34,34,29,29,24,22,29,36,38,40,41,-999,-999,-999,43,42,41,38,35,31,28,23
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-11,20,23,24,24,23,25,23,24,25,30,30,29,29,33,34,36,34,31,33,39,41,39,39,38
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-12,38,42,41,41,40,40,39,38,39,39,39,40,40,40,40,41,40,39,37,37,35,34,33,34
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-13,33,33,30,30,28,27,28,32,32,33,33,34,32,31,32,34,36,36,30,24,31,35,34,31
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-14,25,19,24,22,15,13,7,9,21,29,30,34,36,38,40,41,41,37,33,30,30,24,21,21
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-15,22,24,25,22,15,14,12,16,23,29,32,34,35,35,37,35,38,37,34,32,28,27,24,22
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-16,19,21,21,25,22,20,20,21,21,23,25,29,33,40,47,47,43,38,38,42,38,40,43,44
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-17,40,39,38,34,28,31,29,24,26,31,36,41,37,46,50,53,54,54,50,48,47,48,46,44
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-18,40,33,32,45,37,33,31,28,29,30,32,33,33,33,30,30,29,27,46,51,39,23,43,44
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-19,44,44,42,39,37,35,31,29,29,33,34,32,29,19,18,18,18,19,20,23,25,27,27,26
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-20,31,31,31,34,34,34,34,34,35,35,36,37,39,41,42,43,44,43,42,41,31,27,22,15
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-21,17,16,19,25,21,15,9,10,24,29,34,41,43,44,41,43,44,45,42,41,40,42,41,38
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-22,36,34,32,33,31,31,34,36,38,38,40,41,41,41,42,42,42,41,41,40,40,40,41,41
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-23,41,41,40,40,41,41,41,41,41,40,40,40,41,41,41,41,40,38,38,36,34,31,30,29
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-24,31,32,29,29,28,26,25,24,23,24,26,26,29,28,26,26,24,27,28,27,26,29,27,25
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-25,24,24,24,24,23,23,26,29,31,31,31,31,34,31,32,32,33,31,33,33,34,36,36,29
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-26,26,27,26,27,29,28,26,24,22,20,19,21,21,22,23,23,24,25,26,24,22,21,20,19
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-27,19,20,25,26,27,29,32,32,31,33,35,36,37,37,38,38,38,38,37,37,36,35,34,35
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-28,35,34,32,34,31,32,32,33,33,34,34,35,35,36,36,36,38,38,38,36,34,31,29,20
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-29,13,18,18,27,24,27,23,28,35,39,38,39,40,42,42,41,41,42,44,42,41,39,40,41
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-30,43,44,43,41,38,38,38,38,39,40,40,40,40,40,40,39,40,41,41,41,42,41,38,39
O3,065801,Chatham,ON,42.40369,-82.20831,2022-03-31,39,36,45,45,46,45,44,43,40,29,26,25,24,21,22,23,25,26,25,26,29,34,35,35
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-01,34,34,35,33,33,33,34,35,37,36,37,38,38,39,40,39,39,38,37,35,37,29,33,34
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-02,33,32,29,22,11,15,9,22,36,39,40,42,42,42,43,43,42,41,40,39,40,39,37,35
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-03,33,35,33,34,29,30,34,36,38,40,41,41,39,39,40,38,39,37,38,38,33,29,31,33
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-04,27,26,23,28,28,25,18,27,29,29,34,36,33,32,32,32,35,35,32,30,29,29,30,30
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-05,29,28,25,23,20,19,19,24,29,31,32,33,37,39,38,40,42,43,41,35,37,37,36,36
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-06,34,37,36,34,31,29,27,27,28,34,40,42,43,43,42,39,37,37,36,41,43,39,33,29
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-07,33,33,30,28,29,27,25,25,28,27,30,33,36,37,34,35,36,37,37,34,29,26,26,24
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-08,22,21,23,21,21,21,20,23,25,25,28,28,31,31,31,33,33,33,30,34,31,34,30,27
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-09,28,27,27,27,28,27,30,29,29,32,33,34,35,35,35,34,33,32,32,31,32,33,31,30
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-10,32,32,34,35,34,33,33,34,36,38,39,39,41,42,43,44,47,49,45,43,39,39,39,38
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-11,38,39,39,39,37,37,36,34,34,36,38,38,40,41,41,39,41,43,39,41,39,38,40,38
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-12,34,32,29,25,22,21,21,19,31,41,46,46,46,46,47,48,49,49,48,43,42,44,46,46
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-13,43,38,34,32,32,30,30,29,30,31,33,33,36,34,37,39,38,38,37,35,35,35,34,34
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-14,34,37,39,38,36,36,41,37,34,33,34,36,35,37,40,42,43,44,44,41,40,38,39,38
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-15,34,35,35,33,28,29,28,28,34,38,42,41,42,40,40,37,40,43,45,46,44,41,39,38
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-16,42,40,36,35,33,30,25,27,32,34,36,36,38,39,40,39,36,35,33,31,30,30,29,28
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-17,30,25,31,29,28,27,27,30,34,34,34,34,34,34,34,35,35,35,35,32,30,28,26,24
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-18,27,28,27,27,25,28,28,29,30,31,31,30,26,23,22,26,27,26,25,26,26,25,26,27
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-19,27,27,25,27,31,31,31,31,31,31,32,33,33,33,34,34,34,34,32,30,29,28,27,26
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-20,23,23,21,19,17,4,4,7,19,29,33,36,37,38,42,42,43,38,37,40,39,38,36,35
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-21,38,41,42,43,43,42,42,41,40,39,37,38,40,44,48,49,49,46,44,42,40,40,38,38
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-22,35,31,29,29,30,30,30,33,33,33,35,36,38,38,38,38,38,40,40,39,38,38,39,42
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-23,43,42,41,39,38,35,36,36,38,39,40,43,47,50,50,50,47,46,46,44,44,45,38,35
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-24,32,29,27,27,27,27,27,28,36,40,45,47,48,48,48,48,47,45,44,43,40,34,33,31
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-25,34,35,34,28,25,23,18,21,27,32,33,35,34,33,33,35,36,33,31,33,32,28,30,31
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-26,31,30,31,29,29,27,25,28,28,28,28,28,26,25,25,25,25,27,28,28,29,30,30,29
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-27,25,24,23,23,21,22,24,26,30,35,36,36,34,32,30,28,27,28,28,27,29,29,30,28
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-28,24,19,18,14,14,15,14,23,31,34,40,41,44,45,46,45,46,45,44,41,39,35,34,33
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-29,28,24,28,28,25,15,18,26,35,40,42,43,44,45,45,46,47,48,46,45,42,40,38,35
O3,065801,Chatham,ON,42.40369,-82.20831,2022-04-30,40,40,37,39,38,34,36,41,42,43,43,42,44,47,46,46,48,49,50,51,50,47,43,42
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-01,41,42,43,44,43,44,44,44,42,42,42,42,43,43,43,45,46,44,41,37,34,31,28,28
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-02,27,24,24,26,25,23,22,21,24,28,30,32,30,30,30,35,37,36,33,30,26,26,29,22
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-03,17,12,16,23,25,26,27,30,32,29,27,26,29,31,35,37,36,35,33,35,34,28,30,32
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-04,29,30,30,30,28,27,24,23,23,22,22,22,23,24,25,28,31,31,29,27,25,24,23,22
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-05,21,20,18,16,10,4,8,12,18,21,30,33,34,36,39,39,38,39,35,34,34,32,31,29
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-06,27,25,27,26,28,31,29,29,27,31,33,36,39,44,44,46,47,45,44,43,42,41,40,39
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-07,38,38,42,43,42,40,41,42,41,43,44,45,47,47,48,50,55,49,43,41,37,33,29,28
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-08,27,26,31,33,31,25,28,35,40,44,46,46,47,48,48,50,51,50,49,48,43,42,39,37
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-09,37,36,35,35,30,28,30,37,42,45,47,50,53,52,51,51,50,49,48,49,52,53,49,47
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-10,45,43,42,40,37,38,40,44,48,49,51,55,59,64,68,69,66,62,58,54,52,52,54,53
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-11,51,48,47,45,42,38,37,39,41,42,41,48,51,56,62,64,61,57,56,53,47,46,47,48
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-12,45,46,42,40,37,29,30,35,42,45,51,58,61,61,64,64,65,68,67,62,57,55,53,50
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-13,47,44,38,33,29,24,25,30,35,38,42,43,45,47,47,44,43,46,44,38,35,37,36,34
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-14,32,30,29,27,24,21,20,24,28,34,38,42,44,47,46,46,44,45,43,41,36,32,37,35
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-15,32,22,16,12,14,12,19,25,38,46,54,59,59,61,63,65,66,62,60,54,49,50,44,41
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-16,41,43,41,36,32,33,39,41,42,44,46,47,51,56,56,54,47,49,46,42,42,32,33,39
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-17,36,25,22,20,17,14,15,14,15,19,21,22,25,27,31,33,34,33,36,30,21,19,12,9
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-18,10,14,15,16,15,13,15,17,21,21,21,20,21,21,21,23,26,29,28,29,29,27,26,24
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-19,21,19,18,14,15,13,12,22,29,32,38,45,50,50,51,51,54,53,50,44,44,46,43,43
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-20,41,39,38,36,40,39,34,33,35,38,39,40,42,45,47,46,47,51,48,43,38,36,38,39
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-21,38,33,29,27,22,20,21,24,29,33,39,45,48,52,55,51,46,44,40,37,37,37,34,33
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-22,35,41,41,38,28,27,22,23,25,24,26,30,30,24,23,24,27,28,27,25,21,20,23,22
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-23,22,17,17,18,19,21,20,22,25,26,27,30,33,35,36,37,37,35,32,31,29,28,26,23
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-24,20,18,19,19,14,16,16,17,20,25,29,35,40,43,45,45,45,45,43,39,36,31,-999,-999
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,34,35,35,34,35,37,38,39,39,38,36,35,34,32
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-26,28,24,22,22,22,22,21,20,21,24,29,33,34,34,33,32,30,28,28,28,30,38,31,31
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-27,32,32,36,36,31,30,29,28,29,30,35,40,49,50,50,51,46,43,28,27,27,25,22,21
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-28,21,22,24,23,21,19,18,20,24,27,31,33,36,39,41,47,49,50,44,42,35,33,30,27
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-29,29,33,31,28,25,23,23,27,32,36,42,44,47,47,48,49,50,50,50,46,42,40,40,38
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-30,37,33,31,30,29,27,27,31,36,41,45,49,52,54,55,59,58,59,58,52,43,42,46,43
O3,065801,Chatham,ON,42.40369,-82.20831,2022-05-31,39,33,30,28,25,23,25,30,38,45,50,53,53,52,53,53,53,54,49,40,32,27,28,26
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-01,25,20,21,26,24,24,25,31,37,43,50,54,-999,-999,-999,-999,-999,-999,26,25,22,21,20,18
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-02,19,19,20,20,25,29,30,31,30,30,28,28,25,31,38,43,47,50,50,42,34,32,30,27
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-03,26,21,15,11,5,6,16,32,40,46,50,58,61,58,63,65,64,64,62,59,54,48,44,34
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-04,30,26,24,22,20,18,21,25,29,32,38,40,41,43,47,53,46,40,39,36,36,34,37,39
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-05,39,38,37,35,32,31,30,30,34,39,42,45,49,49,51,54,55,53,49,47,47,46,46,44
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-06,42,41,38,36,35,32,31,37,43,45,52,52,51,55,58,57,51,48,49,47,49,47,43,40
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-07,35,33,34,34,37,35,31,36,40,37,32,31,31,28,30,36,43,44,46,46,39,33,33,30
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-08,26,23,22,17,16,15,23,32,36,41,43,44,44,46,48,47,47,44,38,31,36,41,39,40
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-09,38,38,35,35,33,29,29,31,31,32,35,39,44,47,49,49,47,47,42,43,41,38,32,32
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-10,28,26,23,21,21,18,18,24,30,34,37,40,48,50,54,55,46,45,45,41,33,36,38,38
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-11,36,36,33,33,37,36,33,36,47,53,57,60,61,58,61,63,64,64,62,61,57,55,50,49
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-12,44,40,35,33,32,34,33,36,42,47,51,53,53,54,55,54,46,44,44,43,41,39,37,33
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-13,30,27,26,22,15,16,19,23,29,33,35,43,44,47,51,53,51,48,44,43,46,45,44,41
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-14,40,41,41,41,41,39,37,38,46,48,48,50,51,51,52,50,51,50,50,45,42,46,46,45
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-15,45,44,39,35,31,27,25,21,26,38,49,54,51,51,57,56,53,53,54,52,46,40,39,36
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-16,31,28,26,27,28,28,27,31,35,30,37,44,54,58,59,59,61,63,66,63,58,57,55,55
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-17,51,42,37,35,33,34,35,37,42,44,48,50,51,52,52,50,49,47,43,36,35,34,34,33
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-18,31,32,31,29,26,22,28,29,30,32,33,37,40,39,38,39,40,39,37,36,33,30,26,20
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-19,20,23,23,25,21,19,21,25,30,34,37,38,42,51,55,51,47,48,47,40,40,40,40,35
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-20,37,37,32,31,24,37,41,37,39,44,47,44,42,40,46,51,54,59,62,62,59,56,53,47
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-21,44,39,37,35,30,31,33,44,57,69,76,77,79,85,85,81,79,70,65,59,52,52,55,54
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-22,52,47,46,46,43,40,39,43,53,58,60,63,64,67,67,70,69,67,61,57,47,38,26,22
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-23,22,21,21,21,21,16,19,22,24,25,26,26,26,27,29,32,33,33,32,29,26,24,20,16
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-24,14,15,10,6,4,3,10,20,25,38,49,51,50,47,47,62,75,67,51,48,46,42,39,36
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-25,34,35,34,33,31,32,37,37,47,56,57,59,60,60,66,69,72,72,70,58,51,51,51,49
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-26,49,52,48,45,40,39,40,41,48,50,53,57,58,59,63,63,65,59,52,52,52,46,43,41
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-27,39,37,35,33,31,31,33,36,37,38,40,40,43,43,43,43,43,42,42,37,31,28,28,27
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-28,25,21,18,16,13,16,23,30,36,38,41,44,44,45,48,48,49,48,48,45,41,40,36,37
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-29,36,36,39,41,36,33,32,31,33,30,38,49,52,54,60,61,63,67,-999,-999,54,49,53,48
O3,065801,Chatham,ON,42.40369,-82.20831,2022-06-30,49,52,50,46,38,31,33,39,53,62,66,68,68,70,75,74,74,71,69,66,62,61,58,55
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-01,52,43,41,35,39,40,40,47,60,65,65,69,66,66,65,59,50,49,49,46,42,40,38,34
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-02,30,38,34,27,21,19,23,26,30,39,44,47,54,57,58,59,58,57,51,46,41,35,31,30
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-03,32,29,26,26,25,22,22,23,24,27,31,34,34,36,36,35,36,38,37,32,30,29,28,27
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-04,28,32,30,30,26,24,27,33,43,52,60,63,65,64,65,66,65,64,63,60,59,61,62,58
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-05,53,47,42,41,42,43,41,37,38,41,43,49,56,53,53,55,53,53,50,45,41,43,44,43
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-06,44,40,31,27,26,22,26,31,29,30,34,35,35,37,41,43,42,39,35,33,30,27,25,23
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-07,21,20,17,15,11,11,14,23,31,38,44,46,48,49,49,54,51,50,49,48,43,39,37,33
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-08,33,35,32,24,26,23,28,38,44,51,57,58,55,59,46,40,29,23,21,22,21,21,21,22
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-09,21,19,18,18,17,16,18,21,25,28,31,34,36,38,34,33,34,33,30,28,25,22,21,20
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-10,18,16,14,13,12,14,17,21,26,32,36,37,38,41,40,42,44,44,45,39,33,33,31,25
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-11,21,22,23,21,29,28,27,30,44,55,58,61,64,66,64,65,63,62,63,60,59,58,51,49
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-12,50,45,44,39,40,40,39,43,43,46,50,50,45,46,47,48,49,50,40,35,32,31,29,28
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-13,26,24,21,16,14,14,20,28,32,31,28,32,36,40,41,35,35,35,34,37,32,27,30,28
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-14,27,28,28,24,21,14,22,25,24,32,31,30,32,34,35,35,36,39,41,39,37,31,26,23
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-15,19,13,15,17,14,10,18,24,32,37,39,42,42,44,46,45,42,41,40,43,40,37,36,33
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-16,36,34,29,44,54,51,47,50,48,52,55,56,58,58,57,56,57,57,57,59,54,52,50,47
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-17,43,39,41,41,41,41,40,34,32,40,44,43,37,42,42,47,50,48,47,45,41,37,-999,-999
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-18,-999,-999,-999,-999,-999,-999,-999,30,35,38,42,47,50,53,55,56,59,61,59,56,45,36,34,35
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-19,32,34,37,32,28,23,23,29,39,47,60,67,65,65,64,60,59,60,62,61,53,44,42,40
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-20,39,29,29,35,35,34,33,38,41,41,45,49,53,55,55,54,53,54,54,51,54,50,48,48
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-21,45,42,40,37,35,30,24,28,31,38,47,54,54,49,46,46,48,48,48,45,43,37,33,28
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-22,34,42,40,40,38,33,33,29,31,41,51,61,62,61,59,58,58,56,48,43,42,40,37,33
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-23,30,26,26,26,25,26,31,31,33,37,39,43,44,50,55,56,56,58,57,61,58,52,47,41
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-24,40,48,42,40,37,36,33,31,31,41,42,48,49,49,49,51,52,52,49,46,44,41,39,39
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-25,37,35,32,28,24,21,20,25,30,31,35,37,39,43,44,44,43,42,41,38,35,33,30,26
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-26,22,22,22,23,21,19,14,28,31,32,36,40,42,42,43,47,52,50,48,42,41,36,31,36
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-27,37,32,34,35,34,31,27,29,32,34,41,39,38,35,31,32,43,48,48,46,35,28,28,29
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-28,27,26,25,31,27,24,24,35,44,43,46,49,50,51,49,52,52,48,45,41,37,37,36,33
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-29,32,30,28,25,22,14,16,18,29,33,35,41,46,46,45,44,44,42,40,38,34,30,26,24
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-30,21,19,17,15,12,11,12,16,21,24,26,28,30,31,33,34,41,38,39,37,33,29,27,27
O3,065801,Chatham,ON,42.40369,-82.20831,2022-07-31,26,27,24,25,23,21,16,22,29,39,43,45,45,46,45,45,45,44,46,43,39,37,35,35
O3,065801,Chatham,ON,42.40369,-82.20831,2022-08-01,36,38,31,29,23,25,27,28,33,36,38,42,44,42,41,43,45,50,49,46,43,41,39,37
