File generated on // Fichier créé sur, 2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant:, SO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités, ppb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-05,1.2,1.3,1.4,1.1,1.2,1.3,1.2,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1,1,1,1,1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-06,1.1,1.1,1.1,1,1,1,1,1,1.1,1.1,1.8,2.4,1.3,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-07,1,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.3,1.4,1.2,1.3,1.2,1.2,1.2,1.2,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-08,1.2,1.2,1.2,1.2,1.1,1.2,1.1,1.1,1.1,1.1,1.2,1.2,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-09,1.1,1.1,1.1,1.1,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1,1.1,1.2,1.1,1.1,1.1,1.2,1.2,1.2
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-10,1.1,1.2,1.1,1.1,1.2,1.2,1.1,1.1,1.2,1.2,1.1,1.1,1.2,1.1,1.2,1.1,1.1,1.1,1.2,1.3,1.3,1.2,1.2,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-11,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.2,1.2,1.3,1.5,1.3,1.2,1.1,1.1,1.1,1.1,1.2,1.1,1.1,1.1,1,1.1,1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-12,1.1,1.1,1.1,1,1,1,1,1,1.1,1.3,1.5,1.5,1.4,1.6,1.2,1.7,1.5,1.3,1.5,1.3,1.2,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-13,1.1,1.1,1.1,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.2,1.1,1.2,1.3,1.3,1.2,1.1,1.2,1.2,1.1,1.2,1.2,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-14,1.1,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1,1.1,1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-15,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.6,1.6,1.4,1.3,1.1,1.2,1.2,1.1,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-16,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.3,1.3,1.3,1.3,1.2,1.2,1.3,1.6,1.3,1.2,1.2,1.2,1.2,1.2
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-17,1.1,1.1,1.1,1.2,1.2,1.1,1.1,1.2,1.1,1.1,1.1,1.2,1.2,1.4,1.6,1.6,1.5,1.4,1.2,1.2,1.3,1.5,1.2,1.2
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-18,1.2,1.1,1.1,1.2,1.1,1.1,1,1.3,1.5,2.2,2.4,2.3,1.8,1.4,1.1,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-19,1.1,1,1,1.1,1.1,1.1,1.3,2.5,2.5,1.8,1.3,1.2,1.5,1.5,1.4,1.4,1.4,2,1.7,1.2,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-20,1.1,1.1,1.1,1.1,1.1,1.1,1,1.1,1.4,2.1,2.3,1.8,1.4,1.2,1.7,1.8,1.8,1.5,1.1,1,1,1,1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-21,1,1,1.1,1,1.1,1,1,1.1,1.1,1.1,1.2,1.1,1.1,1.1,1,1.1,1.5,2.9,1.9,1.5,1.4,1.2,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-22,1,1,1,1,1,1,1,1,1,1.2,1.2,1.5,1.3,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1,1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-23,1.1,1.2,1.1,1.3,1.1,1.1,1,1.1,1.1,1.2,1.1,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.2,1.1,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-24,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.3,1.5,1.6,1.5,1.4,1.4,1.4,1.3,1.3,1.2,1.2,1.1,1.1,1.2
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-25,1.2,1.1,1.2,1.1,1.2,1.2,1.1,1.2,1.2,1.2,1.1,1.3,1.2,1.4,1.5,1.5,1.3,1.3,1.2,1.2,1.2,1.1,1.2,1.2
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-26,1.1,1.2,1.2,1.2,1.2,1.2,1.1,1.2,1.1,1.1,1.2,1.2,1.1,1.3,1.1,1.2,1.2,1.2,1.2,1.1,1.2,1.1,1.2,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-27,1.2,1.1,1.1,1.2,1.2,1.2,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-28,1.2,1.2,1.2,1.2,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.2
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-29,1.2,1.2,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.4,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.2,1.1,1.2
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-09-30,1.1,1.1,1.2,1.1,1.1,1.2,1.2,1.2,1.1,1.2,1.2,1.2,1.1,1.1,1.2,1.1,1.1,1.1,1.2,1.1,1.1,1.2,1.2,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-01,1.2,1.1,1.2,1.1,1.1,1.1,1.1,1.1,1.2,1.4,1.3,1.2,1.3,1.2,1.1,1.2,1.1,1.2,1.1,1.1,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-02,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1,1.1,1.1,1.1,1.1,1.2,1.1,1.1,1.1,1.1,1.1,1.2,1.1,1.2,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-03,1.1,1.1,1.1,1.1,1.1,1.1,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-04,1.1,1.1,1.1,1.1,1.1,1.1,1,1.1,1.1,1.1,1.1,1.1,1.2,1.1,1.1,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-05,1.1,1.1,1.1,1.1,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-06,1.1,1.1,1.1,1.1,1.1,1,1.1,1.1,1.2,1.2,1.1,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.1,1.1,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-07,1.1,1.1,1.2,1.2,1.2,1.1,1.2,1.2,1.1,1.2,1.2,1.1,1.2,1.2,1.1,1.1,1.1,1.2,1.1,1.1,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-08,1.1,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.3,1.3,1.1,1,1,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-09,1.1,1.1,1,1.1,1.1,1.1,1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.2,1.1,1.2,1.3,1.4,1.3,1.3
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-10,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-11,1.1,1.2,1.2,1.1,1.1,1.2,1.2,1.1,1.2,1.1,1.2,1.2,1.2,1.1,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-12,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.3,1.4,1.3,1.2,1.2,1.2,1.1,1.1,1.2,1.1,1.1,1.2,1.2,1.2
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-13,1.1,1.2,1.1,1.1,1.1,1.2,1.1,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.3,1.2,1.1,1.1,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-14,1.1,1.1,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.1,1.1,1.1,1.2,1.1,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.3,1.5
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-15,1.4,1.4,1.5,1.5,1.5,1.4,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-16,1.1,1.1,1.1,1.1,1.1,1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.3,1.4,1.2,1.1,1.1,1.1,1.1,1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-17,1.1,1,1.1,1.1,1.1,1.1,1.1,1,1,1.2,1.4,1.3,1.2,1.3,1.4,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.2,1.2
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-18,1.2,1.4,1.4,1.5,1.4,1.4,1.4,1.4,1.3,1.4,1.3,1.4,1.3,1.3,1.2,1.2,1.1,1.2,1.2,1.1,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-19,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-20,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.1,1.2,1.3,1.3,1.4,1.3,1.2,1.1,1.2,1.2,1.2,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-21,1.2,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.1,1.2,1.2,1.2,1.2,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.2,1.2
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-22,1.1,1.1,1.1,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.2,1.2,1.1,1.2,1.2,1.1,1.2,1.2,1.2,1.2,1.2,1.1,1.2,1.2
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-23,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.2,1.3,1.2,1.3,1.2,1.2,1.3,1.2,1.2,1.2,1.2
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-24,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.2,1.2,1.2,1.1,1.2,1.1,1.1,1.2,1.2,1.1,1.2,1.1,1.1,1.2,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-25,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.4,1.9,1.6,1.5,1.4,1.3,1.2,1.2,1.2,1.1,1.2,1.1,1.1,1.1,1.2,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-26,1.1,1.2,1.1,1.2,1.2,1.2,1.1,1.2,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-27,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.1,1.1,1.1,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.2,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-28,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.1,1.2,1.2,1.2,1.2,1.1,-999,-999,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-29,1.1,1.2,1.1,1.1,1.1,1.1,1.2,1.2,1.2,1.4,1.4,2,2.2,1.8,1.7,1.7,1.6,1.4,1.3,1.2,1.2,1.2,1.1,1.2
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-30,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.2,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-10-31,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.8,2.7,2,1.8,1.3,1.3,1.3,1.2,1.1,1.1,1.2,1.2,1.3,1.3,1.3
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-01,1.1,1.2,1.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-02,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-03,-999,-999,-999,-999,-999,-999,-999,-999,1.2,1.2,1.1,1.2,1.2,1.2,-999,-999,-999,-999,-999,-999,-999,1.1,1.1,1.1
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-04,1.1,1.1,1.2,1.2,1.2,1.2,1.1,1.2,1.4,-999,-999,-999,1.1,1.1,1.1,1.1,0.9,1,0.9,0.8,0.7,0.8,0.7,0.7
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-05,0.8,0.9,0.9,0.8,0.9,0.7,0.7,0.7,0.9,1,1,0.9,1,0.9,1,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-06,0.8,0.7,0.8,0.7,0.5,0.5,0.5,0.5,0.7,1.3,1.3,1.2,1.2,1.1,0.9,0.9,1.1,0.9,0.7,0.7,0.7,0.6,0.6,0.6
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-07,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.9,1.3,1.3,1.4,1.5,1.7,1.8,1.5,2,1.7,1.5,1.2,0.9,0.7,0.7,0.6
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-08,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.4,0.5,0.6,1,1.1,0.9,1,1,0.9,0.7,0.7,0.8,0.8,0.6,0.5,0.6,0.7
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-09,0.7,0.7,0.6,0.8,0.9,0.7,0.5,0.5,0.9,1.2,1.3,1.4,1.2,1.2,1.1,1,0.8,0.8,0.9,0.9,0.8,0.7,0.6,0.7
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-10,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-11,0.5,0.7,0.7,0.6,0.5,0.6,0.5,0.5,0.6,0.5,0.6,0.6,0.7,0.7,0.6,0.7,0.6,0.5,0.5,0.5,0.4,0.5,0.5,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-12,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.5,0.7,1.1,1.3,1,0.7,0.6,0.5,0.5,0.4,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-13,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.6,0.8,0.6,0.5,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-14,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.5
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-15,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-16,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.6,0.5,0.6,0.6,0.7,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.5
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-17,0.4,0.3,0.4,0.3,0.3,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.3,0.3
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-18,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-19,0.4,0.5,0.5,1.2,2.4,1.6,1,0.9,1,0.9,0.8,0.7,0.7,0.6,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-20,0.6,0.6,0.7,0.7,0.8,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-21,0.4,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.3,0.4,0.4,0.3,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.3
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-22,0.4,0.3,0.4,0.7,1.5,1.1,1,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.3,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-23,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-24,0.4,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.7,0.7,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-25,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-26,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-27,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.4,0.4,0.5,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.5,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-28,0.5,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.6,0.7,0.8,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.5
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-29,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.4,0.4,0.5,0.5,0.4,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-11-30,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.7,0.8,0.7,0.8,0.6,0.7,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.4,0.5,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-01,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-02,0.4,0.4,0.4,0.4,0.3,0.4,0.3,0.4,0.4,0.4,0.3,0.3,0.4,0.3,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-03,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.7,0.7,0.6,0.6,0.6,0.6,0.7,0.7
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-04,0.6,0.7,0.6,0.7,0.8,0.9,0.8,0.7,0.6,0.6,0.6,0.6,0.5,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-05,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-06,0.4,0.4,0.4,0.4,0.3,0.3,0.4,0.4,0.3,0.4,0.3,0.4,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.3
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-07,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-08,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.4,0.3,0.4,0.4,0.3,0.4,0.3
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-09,0.3,0.3,0.4,0.3,0.4,0.3,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-10,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.5,0.8,0.8,0.6,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-11,0.4,0.3,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.6,0.8,0.9,1,1,0.7,0.5,0.5,0.4,0.4,0.5,0.4,0.5,0.5
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-12,0.5,0.4,0.5,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.5,0.5,0.4,0.4,0.4,0.5,0.5,0.4,0.5,0.5,0.5,0.4,0.5,0.5
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-13,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-14,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-15,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-16,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.4,0.4,0.4,0.5,0.3,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-17,0.3,0.4,0.3,0.4,0.4,0.3,0.3,0.3,0.4,0.4,0.4,0.5,0.5,0.6,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.3,0.4,0.4
SO2,062601,Simcoe,ON,42.85685,-80.26964,2020-12-18,0.4,0.3,0.4,0.4,0.5,0.7,1.2,1.3,1.2,1.6,1.9,3.1,3.4,2.3,1.4,1,0.6,0.4,0.4,0.5,0.5,0.5,0.5,0.5
